Car,Year,Price,Color,Fuel,Origin,License,Gear,Glass,Power,Meter,Passengers,Payment,Previous_owners,Condition,Central_locking,Alarm,Radio,Sunroof,Magnesium_wheels,Leather_seats,Airbag,For_sale,For_exchange
Hyundai,2017,130000,أزرق,0,خصوصي,1,2,1,2250,3,5,1,1,1,1,0,1,1,1,1,1,1,0
Mercedes,2000,30000,أسود,0,عمومي,1,2,1,2200,0,5,1,9,1,1,1,1,1,1,1,1,1,1
Hyundai,2018,77000,أبيض عاجي,1,خصوصي,1,2,1,1600,4,5,0,1,1,1,0,0,0,1,0,1,1,0
Kia,2016,68000,سكني,0,خصوصي,1,2,1,1600,4,5,0,1,1,1,1,1,0,1,1,1,1,0
Opel,2014,42000,فيراني,1,خصوصي,1,0,1,1400,3,5,1,2,1,1,0,1,0,1,1,1,1,1
Hyundai,2018,143000,فيراني,0,خصوصي,1,2,1,2000,3,7,0,0,1,1,1,1,0,1,1,1,1,1
Ford,2016,67000,أبيض عاجي,0,خصوصي,1,2,1,1500,3,5,0,1,0,1,1,1,0,0,0,0,1,0
Kia,2008,39000,سكني,1,خصوصي,1,2,1,1600,3,5,0,1,1,1,0,1,0,0,1,1,1,1
Volkswagen,2006,29999,أبيض عاجي,1,خصوصي,1,2,1,1400,2,5,0,3,1,1,1,1,0,1,0,1,1,0
Opel,1983,11000,بيج,1,خصوصي,1,0,0,1300,3,5,1,2,1,1,0,1,0,1,1,1,1,0
Renault,2016,75000,أبيض عاجي,0,خصوصي,1,0,1,1600,3,7,1,0,1,1,0,1,0,0,0,1,1,0
Mercedes,1997,24000,أبيض,0,عمومي,1,0,1,2200,3,5,1,4,0,0,0,1,0,1,0,0,1,1
Hyundai,2018,102000,أبيض,1,خصوصي,1,2,1,1600,4,5,0,0,1,1,1,1,0,1,1,1,1,1
Kia,2019,15000,عدة الوان,0,خصوصي,1,2,1,2200,4,7,1,0,1,1,1,1,0,1,1,1,1,1
Seat,2017,68000,أحمر,1,خصوصي,1,0,1,1200,4,5,1,1,1,1,1,1,0,1,1,1,1,0
BMW,1988,25000,أحمر,1,خصوصي,1,0,0,1600,3,5,0,2,0,1,1,1,0,1,1,0,1,0
Hyundai,2006,30000,أسود,1,تدريب سياقة,1,0,1,1600,1,5,1,3,1,1,1,1,0,1,1,1,1,0
Mercedes,2011,130000,أبيض عاجي,0,تجاري,1,0,1,3000,1,6,1,2,1,1,1,1,1,1,1,1,1,0
Volkswagen,2006,50000,سكني,0,خصوصي,1,0,1,1900,4,5,1,2,1,1,1,1,0,1,1,1,1,1
Peugeot,2008,33000,سكني,0,خصوصي,1,0,0,1600,2,5,0,3,1,0,1,1,0,0,0,1,0,1
Kia,2016,75000,أسود ميتالك,0,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,1,0,1,1,1,1,1
Kia,2017,140000,فضي,0,خصوصي,1,0,1,2200,2,7,0,2,1,1,1,1,1,1,1,1,1,0
Hyundai,2019,96000,أبيض عاجي,1,خصوصي,1,2,1,1600,4,5,0,0,1,1,1,1,0,1,1,1,1,0
Land Rover,1997,61000,أزرق,0,حكومي,1,0,0,2500,0,8,0,2,0,0,0,0,0,0,0,0,1,0
Kia,2017,109000,أبيض,0,خصوصي,1,2,1,2000,3,5,0,2,1,1,1,1,0,1,1,1,1,0
Peugeot,2015,38000,سكني,1,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,1,0,1,0,1,1,0
BMW,2013,90000,بني,1,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,1,1,1,1,1,1,1
Volkswagen,2004,30000,أبيض,1,خصوصي,1,2,0,1400,3,5,0,2,1,1,1,1,0,0,0,0,1,0
Hyundai,2015,100000,رصاصي,0,خصوصي,1,2,1,2000,3,7,0,3,1,1,1,1,0,1,1,1,1,1
Hyundai,2008,48000,أحمر,1,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,1,1,1,1,1,1,0
BMW,2015,120000,كحلي,1,خصوصي,1,2,1,1600,3,5,1,2,1,1,0,1,0,1,1,1,1,0
Volkswagen,2016,143000,أسود ميتالك,1,خصوصي,1,1,1,2000,3,5,0,2,1,1,1,1,1,1,1,1,1,1
Peugeot,2008,38000,سكني,0,خصوصي,1,0,0,1600,3,5,1,2,1,1,1,1,0,0,1,1,1,0
Kia,2017,73000,كحلي,0,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,0,1,1,1,1,1,0
Mercedes,2003,55000,سكني,1,خصوصي,1,2,1,2600,3,5,0,2,1,1,1,1,1,1,0,1,1,0
Volkswagen,2004,34000,أحمر,1,خصوصي,1,2,0,1400,2,5,1,2,0,1,1,1,0,1,0,1,1,1
Kia,2008,44000,فضي,1,خصوصي,1,2,1,1600,2,5,0,2,1,1,1,1,0,1,1,1,1,0
Hyundai,2018,150000,أبيض,0,خصوصي,1,2,1,2000,3,7,1,1,1,1,1,1,1,1,1,1,1,1
Hyundai,2019,88000,أبيض,1,خصوصي,1,2,1,1600,4,5,1,0,1,1,1,1,0,1,1,1,1,1
Seat,2015,70000,أسود,1,خصوصي,1,0,1,1200,3,5,1,1,1,1,0,1,0,1,0,1,1,0
Ford,2012,47000,أبيض,1,خصوصي,1,2,1,1600,4,5,0,4,1,1,1,1,0,1,0,1,1,0
Opel,2004,40000,أبيض,0,خصوصي,1,0,1,2000,4,7,0,1,1,1,0,1,0,1,0,1,1,0
Opel,2013,38000,كرميدي,1,خصوصي,1,0,1,1400,2,5,0,2,1,0,1,0,0,1,1,1,1,0
Skoda,2017,105000,أبيض,0,خصوصي,1,1,1,2000,3,5,1,2,1,1,1,1,0,1,0,1,1,0
Volkswagen,2019,130000,أبيض,0,خصوصي,1,2,1,2000,2,5,1,2,1,1,0,1,0,1,0,1,1,1
Volkswagen,2018,150000,أبيض,0,خصوصي,1,2,1,2000,3,5,1,1,1,1,1,1,0,1,0,1,1,1
Kia,2011,45000,أبيض عاجي,1,تأجير,1,2,1,1600,3,5,1,2,1,1,0,1,0,0,0,1,1,0
Opel,2000,15000,سكني,1,خصوصي,1,0,1,1600,3,6,0,5,0,0,0,1,0,1,0,0,1,0
Skoda,2014,71000,أبيض عاجي,0,خصوصي,1,0,1,1600,2,5,0,1,1,1,1,1,0,1,0,1,1,0
Kia,2018,155000,رمادي,0,خصوصي,1,2,1,2200,3,5,0,0,1,1,1,1,0,1,1,1,1,1
Kia,2019,77000,فيراني,1,خصوصي,1,2,1,1400,4,5,1,1,1,1,1,1,1,1,0,1,1,1
Skoda,2008,48000,كحلي,0,خصوصي,1,0,1,1900,1,5,0,3,1,1,0,1,0,1,1,1,1,1
Volkswagen,2019,86000,أبيض,1,خصوصي,1,2,1,1000,3,5,0,1,1,1,1,1,0,1,1,1,1,0
Citroen,2016,63000,أسود,0,خصوصي,1,2,0,1600,3,5,0,2,1,0,0,1,0,1,1,1,1,0
Opel,2014,50000,أبيض,1,خصوصي,1,0,1,1400,3,5,1,3,1,1,1,1,0,1,1,0,1,0
BMW,1989,20000,أسود,1,خصوصي,1,0,0,1600,3,5,1,2,1,1,1,0,0,1,1,1,1,1
Kia,2019,114900,أسود ميتالك,0,خصوصي,1,2,1,1600,4,5,1,0,1,1,1,1,0,1,1,1,1,1
Hyundai,2003,26000,أبيض عاجي,1,خصوصي,1,2,1,1400,3,5,0,2,1,1,1,1,0,0,1,1,1,0
Volkswagen,2017,113000,بنفسجي,0,خصوصي,1,0,1,2000,3,7,1,1,1,1,1,1,0,1,1,1,1,1
Hyundai,2019,115000,أبيض,1,خصوصي,1,2,1,1600,4,5,0,2,1,1,1,1,1,1,1,1,1,0
Kia,2019,58000,بيج,1,خصوصي,1,2,1,1000,4,5,0,0,1,1,1,1,0,1,1,1,1,1
Kia,2016,100000,أسود,0,خصوصي,1,2,1,1700,3,5,0,2,1,1,1,1,0,1,1,1,1,0
Kia,2018,88000,بترولي,1,خصوصي,1,2,1,1400,3,5,0,0,1,1,1,1,0,0,1,1,1,0
Land Rover,2008,95000,أبيض,0,حكومي,1,0,0,2500,0,5,0,1,1,1,1,1,0,0,1,1,1,0
Kia,2016,62000,فضي,1,خصوصي,1,2,1,1400,4,5,0,0,1,0,0,1,0,0,0,0,1,0
Kia,2018,12345,أسود,0,خصوصي,1,2,1,1700,3,5,0,1,1,1,1,1,0,1,1,1,1,0
Skoda,2017,128000,كحلي,0,خصوصي,1,2,1,2000,3,5,0,1,1,1,1,1,0,1,1,1,1,0
Peugeot,1988,12000,رمادي,1,خصوصي,1,0,1,1400,4,5,1,2,1,1,1,1,1,1,0,0,1,1
Mercedes,1987,23000,أبيض,1,عمومي,1,2,1,2300,3,5,1,2,0,0,0,1,1,1,0,0,1,0
Volkswagen,1997,20000,رمادي,0,عمومي,1,0,1,2400,4,8,1,2,0,0,0,1,0,1,0,0,1,1
Hyundai,2019,136000,أبيض,0,خصوصي,1,2,1,2000,4,7,0,0,1,1,1,1,0,1,1,1,1,1
Hyundai,2017,60000,فيراني,1,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,0,0,1,1,0,1,1
Hyundai,2016,54500,فضي,1,خصوصي,1,2,1,1400,2,5,0,1,1,1,1,1,0,1,1,1,1,0
Skoda,2010,39000,أخضر,1,خصوصي,1,2,1,1600,3,5,0,3,1,0,0,1,0,0,0,0,1,0
Seat,2017,113000,أسود ميتالك,1,خصوصي,1,2,1,1400,3,5,1,1,1,1,0,1,1,1,1,1,1,0
Hyundai,2014,89000,أبيض,0,خصوصي,1,2,1,2000,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Seat,2018,78000,سكني,1,خصوصي,1,0,1,1200,3,5,0,2,1,1,1,1,0,1,0,1,1,1
Hyundai,2014,56000,فضي,1,خصوصي,1,2,1,1400,3,5,0,1,1,1,1,1,0,1,1,1,1,0
Ford,2015,36000,أبيض,1,تأجير,1,2,1,1600,2,5,0,2,1,1,1,1,0,1,1,1,1,1
Opel,2014,41999,أبيض,1,خصوصي,1,2,1,1600,3,5,1,2,1,1,1,1,0,1,0,1,1,1
Hyundai,2019,95000,أبيض,1,خصوصي,1,2,1,1600,3,5,0,0,1,1,1,1,0,1,1,1,1,0
Kia,2018,123000,بترولي,0,خصوصي,1,2,1,1700,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Kia,2015,48000,أبيض عاجي,0,خصوصي,1,0,1,1400,2,5,0,2,1,0,0,0,1,1,1,0,1,0
Volkswagen,2015,90000,فضي,0,خصوصي,1,0,1,1600,0,7,0,3,1,1,1,0,0,1,1,1,1,0
Volkswagen,2011,75000,رمادي,1,خصوصي,1,2,1,1800,3,5,0,6,1,1,1,1,1,1,1,1,1,1
Opel,2003,22000,أسود,0,خصوصي,1,0,1,1900,3,7,1,2,1,1,1,1,0,1,0,1,1,1
Skoda,2011,70000,خمري,0,خصوصي,1,0,1,1900,3,5,1,1,1,1,1,1,0,1,0,1,1,1
Kia,2013,47000,أزرق,1,خصوصي,1,2,1,1400,3,5,0,3,1,1,1,1,0,1,0,1,1,0
Volkswagen,2006,48000,بترولي,1,خصوصي,1,0,1,1600,3,5,0,2,1,1,1,1,1,1,0,1,1,0
Peugeot,2018,95000,رمادي,0,خصوصي,1,0,1,1600,3,7,0,0,1,0,0,0,0,0,0,1,1,0
Mitsubishi,2015,46000,أبيض عاجي,1,خصوصي,1,2,1,1200,3,5,0,0,1,1,1,1,0,0,0,1,1,0
Hyundai,2003,28000,ذهبي,1,خصوصي,1,2,1,1500,3,5,1,2,1,1,1,1,0,1,0,1,1,0
Hyundai,2018,144000,فيراني,0,خصوصي,1,2,1,2000,3,7,0,0,0,0,0,0,0,0,0,0,1,1
Audi,2000,3600,كحلي,1,خصوصي,1,2,1,1800,2,5,1,2,1,1,1,1,1,1,0,1,1,1
Hyundai,2006,33000,سكني,1,خصوصي,1,0,1,1600,2,5,0,2,1,1,1,1,0,1,0,1,1,1
Hyundai,2018,140000,ذهبي,0,خصوصي,1,2,1,2000,4,5,0,2,1,1,1,1,1,1,0,1,1,1
Hyundai,2020,112000,رمادي,1,خصوصي,1,2,1,1600,4,5,1,0,1,1,1,0,0,1,1,1,1,1
Volkswagen,2006,57000,فيراني,1,خصوصي,1,2,1,2000,4,5,1,0,1,1,1,1,1,1,0,1,1,1
Mercedes,2006,45000,أبيض,0,عمومي,1,0,1,2000,3,8,1,1,1,0,0,0,0,1,1,0,1,0
Skoda,2010,45000,أبيض,0,عمومي,1,0,1,1900,4,5,0,5,1,1,1,1,0,1,1,1,1,0
Citroen,2017,46000,أحمر,0,عمومي,1,0,1,1600,2,5,1,2,1,1,1,1,0,1,1,1,1,1
Hyundai,2012,47999,أبيض,1,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Skoda,2011,80000,فضي,0,خصوصي,1,0,1,2000,3,5,1,1,1,1,1,1,0,1,1,1,1,0
Citroen,2009,41000,فضي,0,خصوصي,1,2,1,2000,2,7,0,3,1,1,1,1,1,1,0,1,1,1
Hyundai,2019,138000,أسود ميتالك,0,خصوصي,1,2,1,2000,3,7,0,0,1,1,1,1,0,1,1,1,1,0
Fiat,1987,11000,أزرق,1,خصوصي,1,0,0,1000,4,5,0,9,0,0,0,1,0,0,0,0,1,1
Hyundai,2018,116000,فضي,0,خصوصي,1,2,1,2000,3,5,0,1,1,1,1,1,0,1,1,1,1,0
Jaguar,2016,160000,خمري,1,خصوصي,1,2,1,2000,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Hyundai,2019,105000,أحمر,2,خصوصي,1,2,1,1600,4,5,0,1,1,1,1,1,1,0,0,1,1,0
Volkswagen,1999,22000,زيتي,1,خصوصي,1,0,1,1800,2,5,0,4,0,0,0,0,0,0,0,0,1,0
Kia,2016,44000,كحلي,1,خصوصي,1,2,1,1250,4,5,1,1,1,1,0,0,0,1,0,1,1,0
BMW,2012,125000,بترولي,1,خصوصي,1,2,1,2000,2,5,0,3,1,1,1,1,1,1,1,1,0,1
Hyundai,2008,40000,فضي,1,خصوصي,1,2,1,1400,3,5,0,3,1,1,1,1,0,1,1,1,1,0
Volkswagen,2015,78000,فيراني,1,خصوصي,1,2,1,1400,3,5,1,1,1,1,1,1,1,1,0,1,1,1
Skoda,2009,37000,أزرق سماوي,1,خصوصي,1,0,1,1400,4,5,0,2,1,0,0,0,0,0,0,0,1,0
Volkswagen,2012,69000,أحمر,1,خصوصي,1,0,1,1400,2,5,0,5,1,1,1,1,0,1,0,1,1,0
Ford,2014,47000,أبيض,1,خصوصي,1,2,1,1595,3,5,0,1,0,0,0,0,0,0,0,0,1,1
Volkswagen,2017,63000,أبيض,1,خصوصي,1,0,1,1200,3,5,0,2,1,1,1,1,0,1,0,1,1,0
Opel,2004,26000,رمادي,0,خصوصي,1,0,1,2000,3,7,1,1,1,1,1,1,0,1,0,1,1,1
Volkswagen,2014,65000,فضي,1,خصوصي,1,0,1,1400,3,5,0,2,1,1,0,0,1,1,0,1,1,0
Ford,2012,43000,أبيض,1,خصوصي,1,2,1,1600,2,5,0,4,1,1,1,1,0,1,0,1,1,0
Hyundai,2019,75999,أبيض عاجي,1,خصوصي,1,2,1,1400,3,5,0,2,1,1,1,1,0,1,1,1,1,0
Mercedes,2012,110000,رمادي,1,خصوصي,1,2,1,1800,3,5,0,3,1,1,1,1,1,1,1,1,1,0
Daewoo,2000,22000,سكني,1,خصوصي,1,2,1,1600,4,5,0,2,1,0,0,1,0,1,0,0,1,1
Volkswagen,2014,120000,بترولي,1,خصوصي,1,2,1,2000,3,5,0,2,1,1,1,1,1,1,0,1,1,1
Iveco,2004,38000,أبيض,0,تجاري,1,0,1,2400,3,7,0,2,0,0,0,0,0,0,0,0,1,0
Peugeot,2006,22000,أزرق سماوي,1,خصوصي,1,2,1,1400,3,5,0,2,0,0,0,0,0,0,0,0,1,0
Mercedes,1999,32000,سكني,0,عمومي,1,2,1,2500,3,5,1,7,1,1,0,1,0,1,1,1,1,1
Mercedes,2007,85000,أبيض,0,خصوصي,1,0,1,3000,4,7,0,2,1,1,1,1,0,0,0,1,1,0
Skoda,2018,98000,أزرق,0,خصوصي,1,2,1,2000,3,5,0,0,1,1,1,1,0,0,1,0,1,0
Kia,2016,45000,فيراني,1,خصوصي,1,2,1,1000,3,5,1,1,1,1,1,1,0,1,1,1,1,1
Seat,2018,76000,أبيض عاجي,1,خصوصي,1,0,1,1200,3,5,0,3,1,1,0,0,0,1,0,1,1,0
Kia,2012,54000,أبيض عاجي,1,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Hyundai,2007,35000,رصاصي,0,خصوصي,1,2,1,3000,2,7,0,5,1,1,1,1,1,1,1,1,1,0
Hyundai,2021,118000,أسود,1,خصوصي,1,2,1,1600,4,5,1,0,1,1,0,1,0,0,0,1,1,0
Mercedes,2007,45000,برتقالي,0,عمومي,1,2,1,2200,3,8,1,2,0,0,0,0,0,0,0,0,1,0
Skoda,2011,60000,سكني,0,خصوصي,1,0,1,1600,2,5,0,0,1,1,1,1,0,1,1,1,1,1
Hyundai,2006,37000,سكني,1,خصوصي,1,2,1,1500,2,5,0,3,1,1,1,1,0,1,1,1,1,0
Jeep,2008,85000,جيشي,1,خصوصي,1,2,1,2400,2,7,1,2,1,1,1,1,0,1,1,1,1,0
Hyundai,2014,86000,أبيض,0,خصوصي,1,2,1,2000,3,5,0,4,1,1,1,1,1,0,0,1,1,1
Volkswagen,2005,50000,أسود ميتالك,0,عمومي,1,0,1,2500,3,5,1,2,0,1,0,1,0,1,1,1,1,1
Skoda,2011,52000,أسود,0,خصوصي,1,0,1,1600,3,5,0,2,1,1,0,1,0,1,0,1,1,0
Hyundai,2018,95000,أبيض,1,خصوصي,1,2,1,1600,3,5,1,2,1,1,1,1,0,1,1,1,1,0
Peugeot,2017,75000,فضي,0,خصوصي,1,0,1,1600,2,5,0,1,0,0,0,0,0,0,0,0,1,1
Seat,2017,12345,فيراني,1,خصوصي,1,0,1,1200,3,5,0,1,1,1,0,1,0,1,0,0,1,0
Skoda,2008,52000,سكني,0,خصوصي,1,0,1,1900,2,5,1,3,1,1,1,1,0,1,1,1,1,1
Ford,2012,37000,فضي,1,خصوصي,1,0,1,1250,3,5,0,4,1,1,0,1,0,1,0,1,1,1
Volkswagen,2008,53000,أبيض عاجي,0,عمومي,1,0,1,1900,0,5,0,3,1,1,0,1,1,1,1,1,1,0
Skoda,2014,93000,أبيض,0,خصوصي,1,2,1,2000,2,5,1,2,1,1,1,1,0,1,1,0,1,0
Ford,2004,25000,سكني,1,حكومي,1,2,1,1600,1,5,0,1,1,1,1,1,0,1,0,1,1,1
Skoda,2014,74000,فضي,0,خصوصي,1,0,1,1600,3,5,0,2,1,1,1,1,0,1,0,1,1,0
Opel,2017,60000,سكني,1,خصوصي,1,0,1,1400,3,5,1,2,1,1,0,1,1,1,0,1,1,0
Hyundai,2013,75000,سكني,0,خصوصي,1,2,1,2000,3,5,0,2,1,1,1,1,0,1,1,1,1,1
Volkswagen,2016,60000,فيراني,1,خصوصي,1,0,1,1200,3,5,0,3,1,1,1,1,0,0,0,1,1,1
Kia,2018,50000,بيج,1,خصوصي,1,2,1,1000,3,5,0,2,1,1,1,1,0,1,1,1,1,0
Peugeot,2018,74500,أبيض عاجي,0,خصوصي,1,0,1,1600,3,5,0,2,1,1,1,1,0,0,0,1,1,0
Subaru,1986,10000,أبيض,1,خصوصي,1,0,0,1600,3,5,0,2,0,0,0,0,0,0,0,0,1,0
Kia,2017,113000,أبيض عاجي,0,خصوصي,1,2,1,2000,3,5,0,2,1,1,1,1,1,1,1,1,1,1
Kia,2017,73000,أسود ميتالك,0,خصوصي,1,2,1,1600,3,5,0,1,1,1,1,1,0,1,1,1,1,1
Kia,2016,67000,أسود,1,خصوصي,1,2,1,1600,2,5,0,3,1,1,1,1,1,1,1,1,1,0
Renault,1984,9000,بيج,1,خصوصي,1,0,0,1100,4,5,1,4,0,0,0,0,0,0,0,0,1,0
Volkswagen,1998,25000,أبيض عاجي,0,خصوصي,1,0,1,1900,3,5,0,2,1,1,1,1,0,1,1,1,1,0
Skoda,2010,34000,أبيض,0,عمومي,1,0,1,1900,3,5,0,5,1,1,1,1,1,1,1,1,1,0
Kia,2005,32000,سكني,1,خصوصي,1,2,1,1600,2,5,0,2,1,1,1,1,0,1,1,1,1,0
Hyundai,2008,43000,أسود,1,خصوصي,1,2,1,1600,3,5,0,3,1,1,1,1,1,1,1,1,1,1
Hyundai,2019,130000,فيراني,0,خصوصي,1,2,1,2000,4,5,0,0,1,1,1,1,0,1,1,1,1,1
Seat,2019,98999,ذهبي,1,خصوصي,1,2,1,1000,4,5,1,0,1,1,1,1,0,1,0,1,1,1
Peugeot,1997,14000,فضي,0,عمومي,1,0,1,1900,4,5,1,2,0,1,0,1,0,0,1,0,1,0
Hyundai,2018,150000,كحلي,0,خصوصي,1,2,1,2000,3,7,0,1,1,1,1,1,1,1,1,1,1,0
Volkswagen,2008,60000,أبيض,0,خصوصي,1,0,1,1900,1,7,1,4,1,0,1,1,0,1,1,1,1,0
Volkswagen,2019,149999,رمادي,1,خصوصي,1,2,1,2000,4,5,0,2,1,1,1,1,1,1,1,1,1,0
Peugeot,2011,27000,فضي,1,خصوصي,1,0,1,1000,3,5,0,2,1,1,1,1,0,1,0,1,1,0
Kia,2014,120000,فيراني,0,خصوصي,1,2,1,2200,3,7,0,2,1,1,1,1,1,1,1,1,1,0
Hyundai,2016,100000,بترولي,0,خصوصي,1,2,1,2000,3,5,0,1,1,1,1,1,0,1,1,1,0,1
Volkswagen,2008,35000,أبيض,0,عمومي,1,0,1,1900,0,5,1,5,1,1,1,1,0,1,1,1,1,0
Seat,2016,66000,أزرق,1,خصوصي,1,2,1,1000,3,5,0,2,0,0,0,0,0,0,0,0,1,1
Seat,2020,126000,فضي,1,خصوصي,1,2,1,1500,4,5,0,0,1,1,1,1,1,1,0,1,1,0
Seat,2017,108000,أبيض,1,خصوصي,1,2,1,1400,3,5,1,2,1,1,1,1,1,1,1,1,1,1
Mitsubishi,2017,160000,جيشي,0,خصوصي,1,0,1,2500,4,5,0,1,1,1,1,1,0,1,1,1,1,0
Opel,2013,40000,أبيض,1,خصوصي,1,0,1,1400,3,5,1,2,1,1,0,1,0,1,0,1,1,1
Kia,2016,66000,بترولي,1,خصوصي,1,2,1,1600,3,5,1,3,1,1,1,1,0,1,1,1,1,1
Volkswagen,2020,115000,أسود ميتالك,0,خصوصي,1,0,1,1995,2,7,0,0,1,1,1,1,0,0,0,1,1,1
Hyundai,2015,75000,فيراني,0,خصوصي,1,2,1,2000,3,5,0,2,1,1,1,1,0,1,1,1,1,1
Opel,2006,38000,أسود ميتالك,1,خصوصي,1,2,1,1800,3,5,0,2,1,0,0,1,0,1,1,1,1,1
Hyundai,2019,95000,كحلي,1,خصوصي,1,2,1,1600,4,5,1,0,1,1,1,0,0,1,1,1,1,0
Peugeot,2009,32000,أسود ميتالك,1,خصوصي,1,2,1,3000,3,5,0,3,1,1,1,1,0,1,1,1,1,0
Opel,1998,19000,أبيض,1,خصوصي,1,0,0,1400,4,5,1,3,1,0,1,0,0,0,0,0,1,1
Jeep,2016,105000,رمادي,1,خصوصي,1,2,1,1400,3,5,0,2,1,1,1,1,1,1,1,1,1,1
Iveco,2002,22000,أبيض,0,تأجير,1,0,0,2000,4,3,0,2,0,0,0,0,0,0,0,0,1,0
Skoda,2015,115000,رمادي,0,خصوصي,1,2,1,2000,2,5,0,4,1,1,1,1,0,1,1,1,1,0
Mercedes,2015,125000,فيراني,1,خصوصي,1,2,1,1600,0,5,0,1,1,1,1,1,1,1,1,1,1,1
Hyundai,2018,137000,فيراني,0,خصوصي,1,2,1,2000,4,7,0,1,1,1,1,1,0,0,1,1,1,1
Opel,1983,9000,أبيض عاجي,1,خصوصي,1,0,0,1600,4,5,0,8,1,1,0,1,0,0,1,0,1,0
Opel,2013,36000,بترولي,1,خصوصي,1,0,1,1400,3,5,0,1,1,1,1,1,0,1,1,1,1,1
Skoda,2012,30000,أبيض,0,عمومي,1,0,1,1600,3,5,0,2,1,1,1,1,0,1,1,0,1,0
Hyundai,2017,66500,خمري,1,خصوصي,1,2,1,1600,3,5,0,1,1,1,1,1,0,0,0,1,1,0
Hyundai,2008,47000,أحمر,1,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Skoda,2016,77000,كحلي,0,خصوصي,1,0,1,1600,2,5,0,2,1,1,1,1,0,1,0,1,1,0
Skoda,2015,60000,أبيض,1,خصوصي,1,0,1,1200,3,5,1,1,0,0,1,0,0,1,0,1,1,1
Peugeot,2013,54000,كحلي,0,خصوصي,1,0,1,1600,0,7,0,2,1,0,1,0,0,1,0,1,1,0
Kia,2018,130000,أسود,0,خصوصي,1,2,1,2000,3,5,0,0,1,1,1,1,0,1,1,1,1,0
Kia,2019,55000,بترولي,1,خصوصي,1,2,1,1000,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Volkswagen,2014,61000,رصاصي,0,خصوصي,1,0,1,1600,3,5,1,3,1,1,1,1,0,1,1,1,1,1
Hyundai,2018,142000,فيراني,0,خصوصي,1,0,1,2000,3,7,0,0,1,1,1,1,0,1,1,0,1,0
Volkswagen,2016,145000,ذهبي,0,خصوصي,1,2,1,2000,2,5,1,1,1,1,1,1,1,1,1,1,1,1
Mercedes,1986,32000,أبيض,1,عمومي,1,2,1,2200,3,5,1,2,1,1,0,1,1,1,1,0,1,0
Skoda,2017,140000,عدة الوان,1,خصوصي,1,2,1,2000,3,5,1,1,1,1,1,1,1,1,1,1,1,0
Hyundai,2018,77000,أبيض,1,خصوصي,1,2,1,1400,4,5,1,1,1,1,1,1,0,1,1,1,1,0
Hyundai,2010,42000,فضي,1,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,1,0,1,1,1,1,1
Skoda,2009,38500,أبيض عاجي,0,عمومي,1,0,1,1900,3,5,0,2,1,1,1,1,0,1,0,1,0,1
Hyundai,2019,85000,أبيض,0,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,1,0,1,1,1,1,1
Seat,2018,117000,أبيض,1,خصوصي,1,2,1,1000,4,5,0,0,1,1,1,1,0,1,0,1,1,1
Hyundai,2006,36000,رمادي,1,خصوصي,1,2,1,1400,3,5,0,1,1,1,1,0,0,1,1,1,1,0
Chevrolet,2010,25000,أحمر,1,تأجير,1,2,1,1400,3,5,0,2,1,1,1,0,0,1,0,1,1,1
Hyundai,2010,47000,أسود,0,حكومي,1,1,1,2000,3,5,1,1,1,1,1,1,1,1,1,1,1,0
Kia,2019,96000,أسود ميتالك,0,خصوصي,1,2,1,1700,3,5,0,2,1,1,1,1,0,1,1,1,1,0
Hyundai,2017,77000,أبيض,0,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,1,0,1,0,1,1,0
Hyundai,2018,100000,فيراني,1,خصوصي,1,2,1,1600,3,5,1,2,1,1,1,1,1,1,1,1,1,1
Opel,1983,8000,بيج,1,خصوصي,1,0,0,1300,4,5,0,5,0,0,1,1,0,0,0,0,1,0
Kia,2016,41000,فيراني,1,خصوصي,1,2,1,1000,3,5,0,2,1,1,1,1,0,1,1,1,1,1
Citroen,2014,53000,أبيض عاجي,0,خصوصي,1,0,1,1600,4,5,0,1,1,1,1,1,0,0,0,1,1,0
Volkswagen,2002,26000,أحمر,1,خصوصي,1,2,1,1400,2,5,1,6,1,1,1,1,0,1,1,1,1,1
Seat,2018,74000,أبيض عاجي,1,خصوصي,1,0,1,1200,3,5,0,2,1,1,1,1,0,1,0,1,1,0
Skoda,2015,125000,أبيض,0,خصوصي,1,2,1,2000,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Audi,2000,22500,أبيض,1,خصوصي,1,2,1,1800,3,5,1,5,1,1,1,1,1,1,1,1,1,0
